winner,r_stance,b_stance,career_wins_diff,career_losses_diff,age_diff,height_diff,weight_diff,reach_diff,SLpM_diff,SApM_diff,sig_str_acc_diff,td_acc_diff,str_def_diff,td_def_diff,sub_avg_diff,td_avg_diff
Red,Orthodox,Southpaw,3,2,-4,0,-4.540000000000006,5.079999999999984,2.15,1.9300000000000002,-0.10000000000000003,-0.020000000000000018,0.010000000000000009,-0.09999999999999998,-0.4,-1.16
Red,Orthodox,Orthodox,8,3,1,2.539999999999992,0,2.539999999999992,-1.6699999999999995,-1.62,0.030000000000000027,0.36,0.10999999999999999,0.16000000000000003,-0.09999999999999998,1.22
Red,Orthodox,Orthodox,-3,-2,0,-10.159999999999997,0,2.539999999999992,0.9300000000000006,-3.01,0.09000000000000002,-0.18,-0.05999999999999994,0.08000000000000007,-0.2,-0.44
Blue,Orthodox,Southpaw,-2,12,7,2.539999999999992,0,12.699999999999989,0.010000000000000231,0.32000000000000006,-0.18,-0.22999999999999998,0.030000000000000027,-0.28,-0.8,-1.63
Blue,Orthodox,Southpaw,3,-2,7,-5.079999999999984,0,-12.699999999999989,-2.3600000000000003,0.7799999999999998,0.12000000000000005,-0.20999999999999996,-0.06999999999999995,-0.76,1.4,0.9100000000000001
Red,Orthodox,Orthodox,-2,-7,-1,0,0,-2.539999999999992,1.8399999999999994,0.0600000000000005,0.08999999999999997,-0.35,0.06000000000000005,0.10999999999999999,0,-0.74
Blue,Orthodox,Orthodox,3,5,4,-7.6200000000000045,4.529999999999994,0,0.04999999999999982,-0.03000000000000025,0.14999999999999997,0.29000000000000004,-0.07999999999999996,-0.15999999999999998,0.39999999999999997,0.6399999999999999
Red,Orthodox,Orthodox,0,4,4,-2.539999999999992,0,-2.539999999999992,-0.7200000000000002,-0.9700000000000002,-0.09000000000000002,-0.09000000000000002,-0.09999999999999998,-0.41000000000000003,-0.8,1.5299999999999998
Blue,Orthodox,Orthodox,0,5,0,-2.539999999999992,-4.540000000000006,-2.539999999999992,-1.4199999999999995,-0.3700000000000001,-0.020000000000000018,-0.04999999999999999,0.029999999999999916,-0.20999999999999996,-0.3,0.8800000000000001
Red,Orthodox,Orthodox,0,-2,3,0,0,-2.5400000000000205,0.99,0.27,0.02999999999999997,0,-0.040000000000000036,-0.33,-0.5000000000000001,0
Blue,Orthodox,Orthodox,-10,-5,7,-7.6200000000000045,0,0,0.3599999999999999,-1.6799999999999997,0.020000000000000018,0.21999999999999997,0.08000000000000002,0.010000000000000009,0.09999999999999998,1.5199999999999998
Blue,Orthodox,Orthodox,19,4,10,-2.539999999999992,0,-7.6200000000000045,-0.6999999999999997,2.2099999999999995,0.02999999999999997,-0.16999999999999998,-0.07999999999999996,-0.22999999999999998,0.9,-2.78
Blue,Orthodox,Orthodox,-2,1,7,10.159999999999997,0,2.5400000000000205,-1.4,-1.37,0.020000000000000018,0.18000000000000005,0.06999999999999995,0.08000000000000002,0.2,-0.050000000000000044
Red,Orthodox,Orthodox,-8,-5,2,-20.319999999999993,-7.260000000000005,-15.240000000000009,0.48,-0.69,0.010000000000000009,-0.13,0.09000000000000002,0.24,-1.5999999999999999,0.8699999999999999
Red,Southpaw,Orthodox,1,1,3,2.539999999999992,0,-2.539999999999992,-0.6599999999999997,-0.81,-0.019999999999999962,-0.24000000000000002,-0.050000000000000044,0,-1.5,-0.73
Red,Southpaw,Orthodox,-1,-2,-3,0,0,-2.539999999999992,3.24,2.61,0.03999999999999998,-0.22999999999999998,0.12,0.12,0,-2.98
Blue,Southpaw,Orthodox,0,-2,2,-7.6200000000000045,0,-10.160000000000025,-0.71,0.3500000000000001,-0.13,-0.22000000000000003,-0.030000000000000027,0.48999999999999994,-0.2,0.07999999999999996
Blue,Switch,Orthodox,-6,0,-2,-2.539999999999992,0,-2.539999999999992,0.29000000000000004,1.0699999999999998,-0.29000000000000004,-0.36999999999999994,-0.13,-0.33000000000000007,1,-6.85
Blue,Orthodox,Orthodox,1,1,-4,-7.6200000000000045,-4.539999999999999,-2.5400000000000205,-0.69,1.12,-0.09999999999999998,-0.41,-0.11999999999999994,-0.08999999999999997,0.2,-1.92
Blue,Orthodox,Orthodox,-5,1,3,0,0,5.079999999999984,-0.6599999999999997,2.5200000000000005,-0.10999999999999999,0.25,-0.040000000000000036,-0.48000000000000004,0,-0.59
Blue,Orthodox,Orthodox,1,5,9,-5.0800000000000125,-4.539999999999999,-5.0800000000000125,1.8499999999999996,1.1399999999999997,-0.19,-0.13000000000000006,0.09000000000000002,0.61,-2.9,-1.8
Blue,Switch,Orthodox,2,4,1,0,0,-10.159999999999997,0.20000000000000018,-0.20000000000000018,0.010000000000000009,-0.3,-0.08999999999999997,-0.32999999999999996,0,-2.01
Blue,Orthodox,Orthodox,-3,-1,3,-2.539999999999992,0,-5.079999999999984,-0.4999999999999998,0.10999999999999988,0.02999999999999997,0.14999999999999997,-0.020000000000000018,-0.13000000000000006,-0.4,2.39
Red,Orthodox,Southpaw,2,3,3,12.699999999999989,-5.450000000000003,10.160000000000025,1.2400000000000002,-0.8700000000000001,0.06999999999999995,0.09999999999999998,0.030000000000000027,0.20000000000000007,0,-0.38999999999999996
Red,Orthodox,Orthodox,-6,-5,-9,2.539999999999992,0,-2.539999999999992,0.9500000000000002,-0.77,0.16000000000000003,0.050000000000000044,0,-0.15999999999999998,0.19999999999999996,0.8400000000000001
Blue,Orthodox,Southpaw,-5,1,3,-15.240000000000009,0,-10.160000000000025,0.48,-1.0299999999999998,0.030000000000000027,0.27,0.07999999999999996,0.1399999999999999,0.7000000000000001,3.34
Blue,Orthodox,Orthodox,3,-2,-1,7.6200000000000045,0,5.0800000000000125,-1.0899999999999999,-2.2699999999999996,0.040000000000000036,0.19,0.06000000000000005,0.09999999999999998,-0.19999999999999996,0.08000000000000007
Blue,Orthodox,Orthodox,-1,-1,-3,10.160000000000025,0,17.78,0.16000000000000014,-0.18999999999999995,-0.07,0,-0.010000000000000009,-0.5,0,-1.9699999999999998
Red,Southpaw,Orthodox,1,-4,-5,0,4.539999999999999,0,-0.6300000000000003,-1.8900000000000001,0.2,0.020000000000000018,-0.12,-0.08000000000000002,0,2.15
Blue,Orthodox,Orthodox,1,7,5,2.5400000000000205,0,5.079999999999984,-0.050000000000000266,0.5799999999999996,-0.06,0.11000000000000001,0.07000000000000006,0.16000000000000003,-0.19999999999999998,-0.2
Blue,Orthodox,Orthodox,2,7,4,10.160000000000025,0,0,-2.72,-0.16999999999999993,-0.18000000000000005,-0.020000000000000018,-0.05999999999999994,-0.1399999999999999,0.9000000000000001,1.07
Blue,Southpaw,Orthodox,-7,2,0,-2.539999999999992,-4.529999999999994,-10.160000000000025,0.010000000000000231,0.03000000000000025,0.040000000000000036,0.47,-0.019999999999999907,0.15999999999999992,-0.8999999999999999,2.41
Blue,Orthodox,Orthodox,3,3,1,10.159999999999997,9.080000000000005,7.6200000000000045,-0.8499999999999996,-0.7199999999999998,-0.08000000000000002,0.03999999999999998,-0.13,-0.38999999999999996,0.30000000000000004,-1.1500000000000001
Red,Orthodox,Orthodox,-8,-3,5,5.079999999999984,0,5.079999999999984,-1.5699999999999998,-2.01,0.16000000000000003,0.24,0.05999999999999994,0.07000000000000006,0.19999999999999998,2.15
Red,Orthodox,Southpaw,5,3,-2,2.539999999999992,4.529999999999994,-5.0800000000000125,1.5399999999999998,-0.04999999999999982,0.07999999999999996,-0.010000000000000009,-0.020000000000000018,0.07,-1.2,-0.14
Red,Orthodox,Orthodox,14,2,4,5.0800000000000125,0,-2.539999999999992,0.8300000000000001,-0.17999999999999972,0.19,0.04000000000000001,0.010000000000000009,-0.32999999999999996,0.2,0.18999999999999995
Blue,Orthodox,Orthodox,-2,1,-4,12.699999999999989,2.269999999999996,20.319999999999993,0.5700000000000003,0.8999999999999999,0.010000000000000009,-0.09999999999999998,0,-0.12,-0.4,0.030000000000000027
Blue,Orthodox,Orthodox,-10,-9,-2,2.539999999999992,-4.530000000000001,10.159999999999997,-0.10000000000000009,-0.31999999999999984,-0.09000000000000002,0.36,0.009999999999999953,0.17999999999999994,0.3,0.22999999999999998
Blue,Orthodox,Orthodox,3,-2,7,2.539999999999992,-6.799999999999997,-2.539999999999992,-0.6200000000000001,-1.7200000000000002,-0.02999999999999997,-0.12,-0.040000000000000036,-0.14,0,-0.52
Blue,Southpaw,Orthodox,-6,-3,-1,7.619999999999976,6.799999999999997,7.6200000000000045,-1.1799999999999997,-1.74,-0.06999999999999995,0,0,0,-0.10000000000000009,2.72
Blue,Orthodox,Southpaw,-13,-3,6,-2.539999999999992,0,-7.6200000000000045,3.25,0.39000000000000057,0.18999999999999995,0,0.030000000000000027,0.42000000000000004,-0.1,0
Blue,Orthodox,Orthodox,4,8,7,-2.539999999999992,0,17.78,-2.97,-2.53,-0.09999999999999998,-0.37,0.07000000000000006,-0.16000000000000003,0.1,0.09000000000000002
Red,Orthodox,Orthodox,8,2,5,-7.6200000000000045,0,-12.700000000000017,-2.31,-1.15,-0.030000000000000027,0.040000000000000036,0.09999999999999998,0.32,-0.09999999999999998,0.7599999999999999
Blue,Orthodox,Orthodox,-2,5,-4,0,0,2.539999999999992,0.1899999999999995,1.3599999999999999,-0.10000000000000003,0.07,0.030000000000000027,0.009999999999999898,0.3,-0.69
Red,Orthodox,Orthodox,-3,-5,-2,7.6200000000000045,0,0,-0.06000000000000005,-0.8599999999999999,-0.02999999999999997,0.5900000000000001,0.040000000000000036,-0.1100000000000001,-0.3,-1.02
Red,Switch,Orthodox,1,5,-3,5.079999999999984,-6.799999999999997,10.159999999999997,1.79,1.3399999999999999,0,-0.03999999999999998,-0.030000000000000027,0.30000000000000004,-0.09999999999999998,-1.4500000000000002
Blue,Orthodox,Orthodox,0,-2,3,-10.159999999999997,-4.540000000000006,5.079999999999984,2.01,1.02,0.2,-0.45000000000000007,0.10999999999999999,-0.19999999999999996,-0.5,-0.8999999999999999
Blue,Orthodox,Switch,-4,7,2,-7.6200000000000045,0,-15.23999999999998,-0.5500000000000003,0.040000000000000036,-0.04999999999999999,0.12,-0.010000000000000009,0.040000000000000036,-0.1,0.73
Red,Orthodox,Southpaw,5,2,4,-2.539999999999992,-4.540000000000006,-7.6200000000000045,1.7,1.6000000000000005,0.15000000000000002,0.5,0.09999999999999998,0.72,0.5,-0.64
Blue,Orthodox,Orthodox,-7,-2,5,2.5400000000000205,9.080000000000005,NA,-3.78,-0.25,-0.28,-0.27,-0.12,0.18999999999999995,0,-1.5
Red,Southpaw,Southpaw,10,11,5,5.0800000000000125,0,5.079999999999984,-3.5,-2.7899999999999996,0.10999999999999999,0.33000000000000007,0.12,-0.20999999999999996,0.7,-2.04
Red,Orthodox,Orthodox,15,17,-3,7.6200000000000045,0,10.159999999999997,-0.69,1.0300000000000002,0,0.23,-0.15000000000000002,0.3,-1.2,1.35
Red,Orthodox,Orthodox,4,3,1,-5.0800000000000125,0,5.0800000000000125,-1.5400000000000005,-1.5500000000000003,-0.04999999999999999,0.39,0.09999999999999998,0.29999999999999993,-2.6,1.46
Red,Orthodox,Orthodox,8,3,-4,10.159999999999997,0,15.240000000000009,0.16000000000000014,-0.7600000000000002,-0.07,-0.52,-0.12999999999999995,-0.020000000000000018,0,-0.31999999999999984
Red,Southpaw,Orthodox,6,2,-2,15.240000000000009,0,17.78,1.6800000000000002,0.8600000000000003,-0.31,-0.33,-0.14,0.48,1.2,-7.32
Red,Orthodox,Orthodox,-8,0,7,5.079999999999984,0,5.079999999999984,-2.2800000000000002,1.9200000000000002,-0.15000000000000002,0.42,-0.14999999999999997,-0.57,-1,7.08
Blue,Orthodox,Southpaw,-7,-2,4,-7.6200000000000045,0,-2.5400000000000205,1.1,0.8999999999999999,-0.10999999999999999,0.34,-0.13999999999999996,0.36999999999999994,-1.6,-0.4500000000000002
Blue,Orthodox,Orthodox,3,-2,6,0,0,0,-0.39999999999999947,-1.4900000000000002,0.009999999999999953,0.020000000000000018,0.04999999999999993,-0.030000000000000027,-0.39999999999999997,-0.7799999999999999
Red,Southpaw,Southpaw,25,14,2,2.539999999999992,0,2.5400000000000205,-0.11999999999999966,-0.56,-0.07,-0.020000000000000018,0.020000000000000018,-0.03999999999999998,0.10000000000000009,1.56
Blue,Orthodox,Southpaw,14,14,8,-2.5400000000000205,-6.799999999999997,-2.5400000000000205,1.6600000000000001,2.1400000000000006,-0.07,-0.010000000000000009,-0.010000000000000009,0.030000000000000027,0.7999999999999999,-0.09000000000000008
Red,Southpaw,Orthodox,17,12,8,0,0,2.539999999999992,0.1299999999999999,0.9299999999999997,-0.12,0.06,-0.09000000000000008,0.17000000000000004,-0.30000000000000004,0.3400000000000001
Blue,Orthodox,Orthodox,-4,-2,-1,-2.539999999999992,4.529999999999994,-5.079999999999984,-0.1299999999999999,-0.6800000000000006,0.14,0.019999999999999962,0.029999999999999916,0.050000000000000044,-0.2,1.08
Red,Orthodox,Orthodox,13,6,4,2.539999999999992,0,0,0.6600000000000001,-0.6500000000000004,0.08999999999999997,-0.09000000000000002,0.009999999999999898,0.6,0,0.9199999999999999
Blue,Southpaw,Switch,-7,2,1,0,0,5.079999999999984,-1.88,-0.7300000000000004,-0.09000000000000002,-0.35,-0.04999999999999993,-0.55,-0.1,-1.23
Blue,Orthodox,Orthodox,-3,2,10,0,0,15.23999999999998,-2.12,-1.2999999999999998,0.020000000000000018,0.06999999999999995,0.08999999999999997,-0.31,0.49999999999999994,0.27
Blue,Orthodox,Orthodox,-4,-1,3,0,0,-7.6200000000000045,-2.1500000000000004,-0.9900000000000002,-0.030000000000000027,0.020000000000000018,0,0.040000000000000036,0,-0.33
Red,Orthodox,Orthodox,16,5,-1,2.539999999999992,0,-2.539999999999992,0.7700000000000005,1.2999999999999998,0.08000000000000002,-0.5,-0.08999999999999997,0.61,0,-0.5900000000000001
Blue,Orthodox,Orthodox,-9,-4,9,-10.159999999999997,0,-7.619999999999976,-0.06999999999999984,1.19,0.12999999999999995,-0.24000000000000002,-0.14999999999999997,0.13,-0.6,0.24
Blue,Orthodox,Orthodox,-4,-1,-4,-10.159999999999997,0,0,-2.8499999999999996,0.9200000000000004,-0.14,0.33999999999999997,-0.030000000000000027,-0.41999999999999993,0.2,-0.61
Red,Orthodox,Orthodox,5,7,8,-2.539999999999992,0,-2.539999999999992,0.5600000000000005,1.1899999999999995,0.030000000000000027,0.44,-0.04999999999999993,-0.09999999999999998,-1.5,0.59
Blue,Orthodox,Southpaw,-14,-1,1,-12.700000000000017,0,-7.6200000000000045,-0.7200000000000002,1.0299999999999998,0.010000000000000009,0.23000000000000004,0.030000000000000027,0.10000000000000003,-0.3999999999999999,-2.4799999999999995
Red,Orthodox,Orthodox,5,3,-2,2.5400000000000205,0,15.240000000000009,1.3399999999999999,1.4100000000000001,-0.04999999999999999,0,-0.05999999999999994,-0.5,0.1,0
Red,Orthodox,Southpaw,13,2,-13,0,0,0,1.1300000000000003,0.40000000000000036,-0.07,0.08000000000000002,-0.010000000000000009,0.039999999999999925,0,-0.76
Blue,Southpaw,Orthodox,15,12,3,-7.6200000000000045,-6.799999999999997,-5.079999999999984,-0.3999999999999999,0.22999999999999998,0.08999999999999997,-0.09000000000000002,0.04999999999999993,-0.12,0.39999999999999997,-1.84
Red,Southpaw,Orthodox,4,1,8,-10.159999999999997,-4.539999999999999,-7.6200000000000045,1.45,-0.56,-0.06,0.04999999999999999,0.19000000000000006,0.25,-0.4,0.38
Blue,Orthodox,Southpaw,19,16,14,2.539999999999992,-10.89,5.0800000000000125,-0.18000000000000016,-1.8499999999999996,-0.03999999999999998,0.36,0.13999999999999996,0.19000000000000006,0.2,0.38
Blue,Orthodox,Orthodox,29,15,10,0,0,0,0.14000000000000012,0.6099999999999999,0.14,0.020000000000000018,-0.020000000000000018,0.42,0.8,-4.3
Red,Orthodox,Orthodox,-2,-2,-1,7.6200000000000045,0,0,1.15,1.8800000000000003,0.009999999999999953,0.07,0.019999999999999907,0.10999999999999999,0.39999999999999997,-0.1900000000000004
Blue,Orthodox,Orthodox,7,4,8,0,0,2.539999999999992,0.6999999999999997,1.07,0.06,-0.19,0,-0.46,0.5,-2.1399999999999997
Blue,Orthodox,Orthodox,4,1,-2,-10.159999999999997,-20.41000000000001,-10.159999999999997,0.7400000000000002,0.3099999999999996,0.11000000000000004,-0.3,0.07,0.29,-1,-2.02
Blue,Orthodox,Orthodox,-18,-11,9,-10.159999999999997,0,-2.539999999999992,-1.0699999999999998,-2.05,-0.10999999999999999,0.18,0.16999999999999998,0.25,-0.6,2.49
Blue,Southpaw,Orthodox,10,3,9,-5.079999999999984,0,-10.159999999999997,-0.3599999999999999,-0.2400000000000002,-0.02999999999999997,-0.10000000000000003,-0.040000000000000036,-0.050000000000000044,0.19999999999999996,0.5599999999999999
Blue,Orthodox,Orthodox,4,12,8,-7.6200000000000045,0,-10.159999999999997,-0.8999999999999999,-0.18000000000000016,-0.2,-0.040000000000000036,0.09999999999999998,0.12,-2.1,0.81
Blue,Orthodox,Orthodox,1,5,2,7.6200000000000045,0,-5.0800000000000125,-0.31999999999999984,0.06000000000000005,0.03999999999999998,0.24,-0.20999999999999996,-0.04999999999999993,0.8,1.6
Blue,Orthodox,Orthodox,0,-5,-1,-5.079999999999984,0,2.539999999999992,0.6600000000000001,-0.6300000000000003,0,-0.13999999999999996,0.05999999999999994,0.46,-0.19999999999999998,0.010000000000000009
Red,Orthodox,Orthodox,0,-2,-4,-7.6200000000000045,0,-2.539999999999992,0.18000000000000016,-0.20000000000000018,0.050000000000000044,-0.06000000000000005,-0.010000000000000009,0.77,0.6000000000000001,3.8600000000000003
Red,Southpaw,Orthodox,7,7,7,-5.079999999999984,2.2700000000000102,-12.699999999999989,0.44999999999999973,-1.9699999999999998,0.040000000000000036,-0.38,0.08000000000000002,0.7,0.1,-0.45
Blue,Orthodox,Orthodox,9,2,-1,-12.700000000000017,0,-15.240000000000009,-0.7599999999999998,-0.75,-0.10999999999999999,0.06999999999999995,0.08999999999999997,0.19999999999999996,-0.9,1.84
Red,Southpaw,Orthodox,11,2,-2,5.0800000000000125,0,2.5400000000000205,1.2999999999999998,-0.8300000000000001,-0.10000000000000003,0.12,0.12,0.35,0.10000000000000003,-0.07000000000000006
Blue,Orthodox,Southpaw,-16,-4,1,2.539999999999992,20.42,2.539999999999992,1.1,1.8399999999999999,0,0.09,0.030000000000000027,0.010000000000000009,-0.1,0.39
Red,Orthodox,Orthodox,-8,1,-2,-2.539999999999992,0,0,0.25,-1.8199999999999998,0.03999999999999998,0.19,0.019999999999999907,-0.029999999999999916,0.19999999999999998,0.8699999999999999
Blue,Orthodox,Southpaw,22,10,5,-2.539999999999992,-4.540000000000006,-12.699999999999989,-1.2500000000000004,-0.2799999999999998,0.03999999999999998,-0.010000000000000009,-0.050000000000000044,-0.34,1.2,2.36
Red,Orthodox,Southpaw,9,-1,-2,-7.6200000000000045,0,-7.6200000000000045,3.4499999999999997,0.020000000000000018,0.22999999999999998,0.08999999999999997,0.07999999999999996,0.77,-0.09999999999999998,0.6299999999999999
Red,Southpaw,Southpaw,-10,-6,-6,0,0,5.079999999999984,1.7500000000000002,0,0.15000000000000002,-0.030000000000000027,0.05999999999999994,-0.17000000000000004,-0.8,-2.46
Blue,Orthodox,Orthodox,8,7,15,2.5400000000000205,-4.539999999999999,5.0800000000000125,-2.96,-0.9999999999999996,-0.10999999999999999,-0.27999999999999997,0.06999999999999995,-0.12,-0.09999999999999998,-1.52
Blue,Switch,Orthodox,5,1,-1,-2.539999999999992,0,-7.6200000000000045,-2.25,-8.18,0.10000000000000003,0.23999999999999994,0.12,-0.06000000000000005,0.6,3.26
Blue,Orthodox,Southpaw,-1,2,10,0,-6.799999999999997,2.539999999999992,1.8100000000000005,-0.28000000000000025,0,-0.050000000000000044,-0.020000000000000018,-0.039999999999999925,0,-0.29000000000000004
Red,Orthodox,Orthodox,15,3,3,2.539999999999992,0,10.159999999999997,2.24,-0.8599999999999999,0.06,0.4,0.13,0.040000000000000036,-0.5,2.17
Red,Southpaw,Orthodox,10,0,0,0,0,2.5400000000000205,2.1100000000000003,0.20000000000000018,-0.009999999999999953,0.030000000000000027,0.09999999999999998,0.53,0,-2.43
Blue,Orthodox,Southpaw,3,-4,-4,0,0,-2.539999999999992,1.62,0.040000000000000036,-0.10999999999999999,-0.12,0.04999999999999999,0.12,0.5999999999999999,-2.65
Red,Southpaw,Orthodox,-1,-3,-1,-5.079999999999984,0,-7.6200000000000045,-1.1800000000000002,0.3799999999999999,-0.09000000000000002,-0.5,-0.2,-0.29,1.1,0.9100000000000001
Blue,Orthodox,Orthodox,0,-2,4,2.539999999999992,-9.079999999999998,-2.5400000000000205,0.6600000000000001,2.4299999999999997,0,-0.25,0.07000000000000006,0.07999999999999996,0.9,-0.43999999999999995
Blue,Southpaw,Southpaw,1,1,14,-7.6200000000000045,0,-7.619999999999976,0.28000000000000025,1.8299999999999996,-0.12,0.34,0.010000000000000009,0.08000000000000007,-0.8,1.86
Red,Orthodox,Southpaw,3,2,7,2.5400000000000205,4.529999999999994,-7.6200000000000045,-1.04,0.3500000000000001,0.050000000000000044,-0.25,-0.06,0.13999999999999996,-0.1,-3.82
Blue,Orthodox,Southpaw,0,3,4,5.079999999999984,0,2.539999999999992,-0.6499999999999999,0.1899999999999995,0.03999999999999998,-0.29000000000000004,-0.040000000000000036,0.63,0.7,-2.5900000000000003
Red,Orthodox,Orthodox,-1,2,-5,2.539999999999992,0,2.5400000000000205,-3.18,-1.8200000000000003,-0.02999999999999997,0.04999999999999999,-0.06999999999999995,0,0.4,0.7099999999999997
Red,Orthodox,Orthodox,1,-7,-8,-5.0800000000000125,0,0,0.9000000000000004,-0.9199999999999999,-0.13000000000000006,-0.03999999999999998,0.020000000000000018,-0.010000000000000009,-0.7,-0.42999999999999994
Blue,Southpaw,Switch,8,7,10,2.539999999999992,0,-10.159999999999997,-2.5600000000000005,-0.6700000000000004,-0.09000000000000002,-0.21000000000000002,0.08999999999999997,-0.28,0.9,-0.3299999999999996
Blue,Orthodox,Southpaw,5,3,-3,0,4.540000000000006,0,0.40000000000000036,2.5700000000000003,-0.2,-0.15999999999999998,0.06999999999999995,-0.41000000000000003,-0.30000000000000004,-5.79
Blue,Switch,Southpaw,5,2,6,-12.699999999999989,-9.079999999999998,0,-0.07000000000000028,0.3599999999999999,0.020000000000000018,0.13999999999999996,0.10999999999999999,-0.17000000000000004,-0.4,0.08000000000000002
Blue,Orthodox,Southpaw,0,-6,-12,5.0800000000000125,4.539999999999999,2.539999999999992,-2.07,-0.6999999999999997,-0.15000000000000002,0.04999999999999993,0.010000000000000009,0,0.5,-0.48
Blue,Southpaw,Orthodox,-5,-5,-7,-5.079999999999984,0,-12.699999999999989,-1.4200000000000004,0.33999999999999986,-0.010000000000000009,-0.16999999999999998,-0.15999999999999998,0.019999999999999907,-0.19999999999999996,-0.5800000000000001
Red,Orthodox,Orthodox,9,5,-5,2.539999999999992,0,10.159999999999997,0.3899999999999997,1.5600000000000005,0.10000000000000003,0.05999999999999994,-0.13,-0.16000000000000003,0.7,-0.010000000000000009
Blue,Southpaw,Orthodox,-1,3,-3,15.240000000000009,15.879999999999995,20.319999999999993,0.5800000000000001,0.40000000000000036,-0.12,-0.07999999999999996,-0.019999999999999907,0.19000000000000006,0,-3.32
Blue,Orthodox,Orthodox,-6,3,-3,5.0800000000000125,0,7.6200000000000045,-0.4500000000000002,-0.27,-0.04999999999999999,-0.019999999999999962,0.08999999999999997,-0.040000000000000036,-0.5,-0.4600000000000002
Red,Orthodox,Orthodox,2,2,0,10.159999999999997,4.540000000000006,2.5400000000000205,-2.5000000000000004,-4.42,0.13999999999999996,0.57,-0.039999999999999925,-0.06999999999999995,-0.3,0.85
Red,Southpaw,Southpaw,9,5,6,-7.6200000000000045,4.540000000000006,0,2.6999999999999997,-0.5300000000000002,0,0.03999999999999998,0.21000000000000002,-0.06999999999999995,0.5,-2.66
Red,Orthodox,Orthodox,3,-5,1,-7.6200000000000045,4.539999999999999,-5.079999999999984,-0.7699999999999996,-1.65,0.06,0.030000000000000027,0.10000000000000009,0.09000000000000008,0.19999999999999998,3.46
Blue,Orthodox,Orthodox,3,1,0,5.0800000000000125,0,7.6200000000000045,-0.46999999999999975,1.1799999999999997,-0.04999999999999999,-0.31,0.010000000000000009,-0.08999999999999997,0.5,-1.74
Red,Southpaw,Orthodox,5,2,-12,-5.079999999999984,0,-12.700000000000017,-3.8400000000000003,0.9799999999999998,-0.010000000000000009,-0.64,-0.12999999999999995,-0.10999999999999999,1.2,2.17
Red,Orthodox,Orthodox,7,-4,0,2.539999999999992,0,5.079999999999984,0.41000000000000014,-0.6699999999999999,-0.010000000000000009,0.27,-0.030000000000000027,0.18999999999999995,0,1.83
Blue,Orthodox,Southpaw,8,1,12,10.159999999999997,6.799999999999997,2.539999999999992,-1.02,-0.3999999999999999,0.06,0.09000000000000002,0.040000000000000036,-0.020000000000000018,1.2,1.6099999999999999
Red,Orthodox,Switch,10,0,-1,2.539999999999992,0,-2.539999999999992,-0.23999999999999977,0.8899999999999997,-0.03999999999999998,-0.23,0,0,-0.5,-0.74
Red,Orthodox,Switch,7,-6,-4,-7.619999999999976,0,2.5400000000000205,1.9700000000000002,-0.3700000000000001,-0.009999999999999953,0.16999999999999998,0.020000000000000018,0.07000000000000006,-0.09999999999999998,-1.18
Blue,Southpaw,Southpaw,2,6,1,-2.539999999999992,0,0,-0.9999999999999998,1.26,-0.07,-0.050000000000000044,-0.10999999999999999,-0.21999999999999997,0.19999999999999996,-0.18999999999999995
Red,Southpaw,Southpaw,4,2,6,0,-9.079999999999998,10.159999999999997,-0.6699999999999999,0.020000000000000018,-0.09000000000000002,0.13,-0.039999999999999925,0.42,0,1.97
Red,Orthodox,Orthodox,46,11,13,-2.539999999999992,-10.89,15.23999999999998,-0.69,-2.2800000000000002,-0.030000000000000027,0.09000000000000002,-0.08000000000000002,-0.63,1.9,0.28
Red,Orthodox,Southpaw,-4,-1,-2,0,0,10.160000000000025,-0.009999999999999787,-0.16999999999999993,0.020000000000000018,0.07,-0.029999999999999916,0,0.6,1.0899999999999999
Red,Orthodox,Orthodox,-4,1,4,-5.079999999999984,-6.799999999999997,-7.6200000000000045,-1.3900000000000006,-1,0.010000000000000009,-0.51,-0.050000000000000044,-0.08999999999999997,0.2,-0.42
Red,Orthodox,Orthodox,0,4,-6,0,6.799999999999997,-5.0800000000000125,1.84,2.01,0.02999999999999997,0.12,-0.06000000000000005,-0.19999999999999996,0.9,-0.4099999999999999
Blue,Orthodox,Orthodox,4,1,7,0,0,2.539999999999992,-2.96,-0.6999999999999997,-0.03999999999999998,-0.02999999999999997,-0.040000000000000036,-0.5,0.7000000000000001,0.5700000000000001
Blue,Orthodox,Southpaw,-7,-5,5,5.079999999999984,0,2.5400000000000205,0.7000000000000002,1.56,-0.07,-0.08999999999999997,-0.18000000000000005,-0.16000000000000003,-0.7,-0.52
Red,Orthodox,Orthodox,4,2,0,-7.6200000000000045,-9.079999999999998,-20.32000000000002,1.9500000000000002,0.08000000000000007,0.20999999999999996,0.25,0.31000000000000005,0.77,1,0.81
Blue,Orthodox,Orthodox,6,3,7,5.0800000000000125,-11.340000000000003,-5.0800000000000125,0.2999999999999998,0.7399999999999998,0.030000000000000027,0.07,0.06999999999999995,0,-0.7000000000000001,-2.7
Red,Orthodox,Orthodox,-6,-2,2,-5.0800000000000125,-4.539999999999999,-5.0800000000000125,-0.9300000000000002,-1.02,-0.09999999999999998,-0.21000000000000002,0.06000000000000005,0.040000000000000036,-0.10000000000000003,1.2
Red,Southpaw,Orthodox,-8,-10,2,-7.6200000000000045,6.349999999999994,0,-2.67,-4.08,0.13999999999999996,0.16000000000000003,0.04999999999999993,-0.38,0,0.87
